blk_ma_stylecolorchannelattributes_P766E652DA8964E6E9A8F11925C105FDE	0
blk_ma_stylecolorchannelattributes_P8A1458EEBF124E02821D8D39F87E5217	0
blk_ma_stylecolorchannelattributes_P8EB8756F46554FE7A049C74900A54F9B	0
blk_ma_stylecolorchannelattributes_PA96EE38CF34540B2B2A949DFD150659B	0
blk_ma_stylecolorchannelattributes_PAAC05559D69B430AA13D81F877FD5B2B	0
blk_ma_stylecolorchannelattributes_PC36DE10B40744585BD3D2D6980D170A8	0
blk_ma_stylecolorchannelattributes_tbl	2134396
blk_ma_stylecolorchannelattributes_tbl_BKP	623378
blk_ma_stylecolorweekattributes_tbl	523548
blk_ma_stylecolorweekattributes_tbl_test	246241
blk_missing_an_store_master	\N
blk_missing_an_time_class_sales_rank	\N
blk_omni_return_split_by_subclass_final	1522135
blk_omni_return_split_by_subclass_prefinal	1522135
blk_omni_split_by_subclass_final	18265620
blk_omni_split_by_subclass_final_week	158302040
blk_omni_split_by_subclass_final_week_tbl	158302040
blk_omni_split_by_subclass_pre_final	28591669
blk_omni_split_by_subclass_pre_final_return	607050
blk_omni_split_by_subclass_prep	120174818
blk_p_approvedclusters_tbl	820210
blk_p_assort	\N
blk_p_assort_loc_arr	\N
blk_p_assort_loc_arr_tbl	1937449
blk_p_assort_sku	\N
blk_p_assort_sku_arr	\N
blk_p_assort_sku_arr_tbl	8673539
blk_p_assort_store_size	\N
blk_p_assort_store_size_tbl	0
blk_p_assort_tbl	1150818088
blk_p_channeloverride	\N
blk_p_channeloverride_P005AD68C7E294E50BB277F802BD7E6EF	0
blk_p_channeloverride_P00B059400B8E4108BE319A733DF009DA	0
blk_p_channeloverride_P0C0BEEBFD98A438881A4F4F0A7CAFB51	0
blk_p_channeloverride_P1C600AE410A94B789C3F2785B7C93A19	0
blk_p_channeloverride_P25C0D9E4CBB242F387038976EEE3EBCB	0
blk_p_channeloverride_P2980F02A80F14C52AC1411BC1023B074	0
blk_p_channeloverride_P2DF2347E53C64C90962F63918AADA759	0
blk_p_channeloverride_P348AD38EE7424BBA86A13BBA2553507B	0
blk_p_channeloverride_P3537C28EA59F46FFB07BB1CB2534588E	0
blk_p_channeloverride_P3CF7841B1FD148CCA5D649E1EDE27B3A	0
blk_p_channeloverride_P3E66F61057334C6F9ABEE24062FFD25B	0
blk_p_channeloverride_P41374FC097754BB6A4D611523F0880F1	0
blk_p_channeloverride_P633546714FD348449C45D6041FBFAE61	0
blk_p_channeloverride_P7AEA7B66E3AB43AF8C1DA12F5D62B292	0
blk_p_channeloverride_P86FB392E18B24A50BC463D41D184CD30	0
blk_p_channeloverride_P91DBC858BD924DFFAB57BA59F9950C1B	0
blk_p_channeloverride_P93CB6039F40B4E7495F94181E5117BC9	0
blk_p_channeloverride_P9D7CFC04E2DD49F78F0F141261203A95	0
blk_p_channeloverride_PB826B80BC56C4FD6A868514A40D35F2F	0
blk_p_channeloverride_PC246F8594DC547FD86AABF88D415BDDA	0
blk_p_channeloverride_PE5034A46FD4142779C6E95AB321C586C	0
blk_p_channeloverride_PF5B223EE94784918980E8328DD0F326A	0
blk_p_channeloverride_tbl	21159
blk_p_dc_adj	\N
blk_p_dc_adj_P348AD38EE7424BBA86A13BBA2553507B	0
blk_p_dc_adj_P4BAFF199F41747279AC8FAD63CFEACAA	0
blk_p_dc_adj_P4DEEEF19C7FE427E90AF139CABA24CA7	0
blk_p_dc_adj_PBB3AC2666EAC4A439B52EC0FA3DD64CC	0
blk_p_dc_adj_PF0832622629847EBBA1A47A5A606C3D4	0
blk_p_dc_adj_size	\N
blk_p_dc_adj_size_P348AD38EE7424BBA86A13BBA2553507B	0
blk_p_dc_adj_size_tbl	0
blk_p_dc_adj_tbl	2098700
blk_p_dc_assort_pd_month	\N
blk_p_dc_assort_pd_month_arr	\N
blk_p_dc_assort_pd_month_arr_tbl	36287
blk_p_dc_assort_pd_month_tbl	0
blk_p_dept_store_attr_plan	\N
blk_p_dept_store_attr_plan_tbl	11823
blk_p_dept_store_attr_plan_tbl_CASESSION123	0
blk_p_dept_store_attr_plan_tbl_P2712F8C68E4444FE89525FD6C8ECB4D8_XXX	0
blk_p_eohdata_backorders	\N
blk_p_eohdata_backorders_tbl	2938297
blk_p_flowsheet	\N
blk_p_flowsheet_archives	\N
blk_p_flowsheet_archives_tbl	224232107
blk_p_flowsheet_arr	\N
blk_p_flowsheet_arr_tbl	88132
blk_p_flowsheet_sku	\N
blk_p_flowsheet_sku_X	\N
blk_p_flowsheet_sku_arr	\N
blk_p_flowsheet_sku_arr_tbl	29829
blk_p_history_agg	\N
blk_p_history_agg_chris	\N
blk_p_history_agg_deptmonthpartition	\N
blk_p_history_agg_no_dept	\N
blk_p_history_attributes_post_restate_sup4006	895
blk_p_history_attributes_prerestate_sup4006	1470
blk_p_history_dept_month	1215061
blk_p_history_dept_month_good	344690
blk_p_history_dept_month_sup4006	0
blk_p_history_in_demandsales_delta_tbl	7585871
blk_p_history_in_demandsales_tbl	449883328
blk_p_history_in_salestransactions_delta_tbl	6957408
blk_p_history_in_salestransactions_tbl	422430704
blk_p_history_in_salestransactions_tbl_delete	0
blk_p_history_in_salestransactions_tbl_restore	0
blk_p_history_in_weeklyinventory_delta_tbl	23658622
blk_p_history_in_weeklyinventory_tbl	4384445065
blk_p_history_inv	6123934700
blk_p_history_inv_funded_tbl	7773899
blk_p_history_inv_funded_tbl_good	1048174
blk_p_history_inv_tbl	258024772
blk_p_history_inv_tbl_bad	22409404
blk_p_history_inv_tbl_good	22482069
blk_p_history_loc_arr	\N
blk_p_history_loc_arr_tbl	123462790
blk_p_history_loc_arr_tbl_20260303	3744585
blk_p_history_process_weeks	0
blk_p_history_sales	1363086896
blk_p_history_sales_dmd_tbl	26724964
blk_p_history_sales_dmd_tbl_bad	1588120
blk_p_history_sales_dmd_tbl_good	1591815
blk_p_history_sales_shp_tbl	24691355
blk_p_history_sales_shp_tbl_bad	1439363
blk_p_history_sales_shp_tbl_good	1442973
blk_p_history_sales_tbl	26724964
blk_p_history_sales_tbl_good	1591815
blk_p_history_sku	\N
blk_p_history_sku_bk_sup3771	248186802
blk_p_history_sku_loc_arr_old_tbl	219166386
blk_p_history_sku_prerestate_sup4006	140064
blk_p_history_sku_tbl	8499673155
blk_p_history_sku_tbl_20260303	222791079
blk_p_history_sku_tbl_good	22689308
blk_p_history_stylecolor_prerestate_sup4006	186132
blk_p_itemprice	\N
blk_p_itemprice_P030A9BD9608C4B229ABA49E614598AE4	0
blk_p_itemprice_P05870196E34443FBA13131763BD9FC65	0
blk_p_itemprice_P31C5D6EE3BDD4CC4810C8D469E60CF56	0
blk_p_itemprice_P348AD38EE7424BBA86A13BBA2553507B	0
